,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
연세대,0.004282169695806909,0.004345670566813255,0.005254598553808576,0.006689585408526524,-0.0024074157127196147,-0.0023439148417132693,-0.0014349868547179475,0.0014349868547179475
불허,0.0005423166542102246,0.0004987515995632917,0.00044193520351922574,0.0019648074081565665,-0.001422490753946342,-0.0014660558085932748,-0.0015228722046373407,0.001422490753946342
삼수,0.00116238357451731,0.0009532352556693287,0.0009545508985808698,0.0025726760128231725,-0.0014102924383058626,-0.0016194407571538437,-0.0016181251142423027,0.0014102924383058626
최대,0.007053840000586984,0.005467159366443519,0.010598063370767019,0.011961558198570879,-0.004907718197983895,-0.00649439883212736,-0.00136349482780386,0.00136349482780386
유니브클래스,0.00015335705655831057,9.712331149363615e-06,0.00032937419529095323,0.00168960644769333,-0.0015362493911350195,-0.0016798941165439665,-0.0013602322524023768,0.0013602322524023768
내신,0.007432307385541069,0.008185934665857932,0.015663109983758527,0.017017864305233117,-0.009585556919692048,-0.008831929639375185,-0.0013547543214745897,0.0013547543214745897
감소,0.005750923282965686,0.004052606395240392,0.004042287004866037,0.007103750155868126,-0.0013528268729024401,-0.0030511437606277345,-0.0030614631510020897,0.0013528268729024401
법안,0.0011993846090695873,0.0019518811926585108,0.002828362702113825,0.004173106402005824,-0.0029737217929362366,-0.002221225209347313,-0.0013447436998919988,0.0013447436998919988
헌재,0.00025304903600740657,0.0004599414669973296,0.000241100808416761,0.001775937574806905,-0.0015228885387994985,-0.0013159961078095753,-0.001534836766390144,0.0013159961078095753
생물,0.00048179704582319263,0.0008870114206125181,0.000651295804341334,0.002199569034061832,-0.0017177719882386395,-0.0013125576134493141,-0.001548273229720498,0.0013125576134493141
백과,0.0003230651892730606,7.090726530754199e-05,0.00017281351820835761,0.0016288387463540828,-0.0013057735570810222,-0.0015579314810465407,-0.001456025228145725,0.0013057735570810222
변수,0.0023571235065661237,0.0033857068392508572,0.0046583420064953,0.005964079990539987,-0.003606956483973863,-0.0025783731512891294,-0.0013057379840446864,0.0013057379840446864
파면,0.0003113794099927901,0.00022375537830566738,0.0003459872611814477,0.0016469394381164403,-0.00133556002812365,-0.001423184059810773,-0.0013009521769349927,0.0013009521769349927
선생,0.007324898857973905,0.007325243101281579,0.012124671978121834,0.013424529733505497,-0.006099630875531592,-0.006099286632223918,-0.0012998577553836634,0.0012998577553836634
경희,0.0005049508565006127,0.00012880045880655963,0.0011117385976548572,0.0024077825444157666,-0.0019028316879151539,-0.002278982085609207,-0.0012960439467609094,0.0012960439467609094
유연,0.00011856760178888332,0.00029935148323767503,0.00010664002545169565,0.0015876739159776318,-0.0014691063141887486,-0.0012883224327399569,-0.001481033890525936,0.0012883224327399569
참고,0.003999992180409018,0.004296033619598921,0.004312436850703062,0.005599344497722434,-0.0015993523173134152,-0.0013033108781235125,-0.0012869076470193716,0.0012869076470193716
범위,0.003452352483523492,0.0037509426117159164,0.0037859072537643045,0.005065683757363286,-0.0016133312738397941,-0.00131474114564737,-0.0012797765035989818,0.0012797765035989818
세이드,0.0001995170115074537,4.850565011738621e-05,0.0001813819383903425,0.0014774357668630063,-0.0012779187553555527,-0.00142893011674562,-0.0012960538284726639,0.0012779187553555527
메이드존,0.0001995170115074537,4.850565011738621e-05,0.0001813819383903425,0.0014774357668630063,-0.0012779187553555527,-0.00142893011674562,-0.0012960538284726639,0.0012779187553555527
이론,0.0013833726559230191,0.0009106736846966734,0.0009323670952901295,0.002660725842644175,-0.0012773531867211559,-0.0017500521579475016,-0.0017283587473540456,0.0012773531867211559
도움,0.00491843887418025,0.006498167695010648,0.006494794649282163,0.007770134934920921,-0.002851696060740671,-0.0012719672399102728,-0.0012753402856387581,0.0012719672399102728
클린,0.0006777659057207442,0.0030148219482777463,0.003918170512089869,0.0051830802308104685,-0.004505314325089724,-0.002168258282532722,-0.0012649097187205994,0.0012649097187205994
의주빈,9.521024305628997e-05,0.00017244958399026823,0.00030516942564678853,0.0015689556888915498,-0.0014737454458352598,-0.0013965061049012817,-0.0012637862632447613,0.0012637862632447613
변동,0.0017524397702687797,0.0021932714436312738,0.002196312389807691,0.0034595512971274346,-0.0017071115268586549,-0.0012662798534961608,-0.0012632389073197435,0.0012632389073197435
